OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,Cost,Profit,PaymentMethod,Channel
O000210,2025-12-06,C0255,P0044,S020,6,19047.72,0.15,114286.32,17142.95,97143.37,92807.94,4335.43,UPI,Store
O000211,2024-08-01,C0849,P0117,S009,7,65800.05,0.15,460600.35,69090.05,391510.3,306231.45,85278.85,Net Banking,Online
O000212,2023-05-31,C0798,P0088,S006,6,55752.39,0.15,334514.34,50177.15,284337.19,255870.36,28466.83,UPI,Online
O000213,2023-03-15,C0019,P0111,S005,7,2547.56,0.05,17832.92,891.65,16941.27,12487.23,4454.04,Credit Card,Store
O000214,2025-07-21,C0138,P0101,S015,5,37009.27,0.15,185046.35,27756.95,157289.4,120478.35,36811.05,Debit Card,Store
O000215,2025-10-17,C0737,P0090,S019,7,13870.6,0.0,97094.2,0.0,97094.2,60714.71,36379.49,UPI,Online
O000216,2025-04-16,C0553,P0058,S022,6,47365.69,0.0,284194.14,0.0,284194.14,217901.88,66292.26,Credit Card,Online
O000217,2023-05-16,C0115,P0046,S005,7,31990.41,0.25,223932.87,55983.22,167949.65,193535.72,-25586.07,Cash,Online
O000218,2023-04-18,C0991,P0065,S023,7,25975.98,0.15,181831.86,27274.78,154557.08,141767.43,12789.65,UPI,Online
O000219,2023-08-05,C0010,P0046,S009,6,31990.41,0.15,191942.46,28791.37,163151.09,165887.76,-2736.67,Credit Card,Online
O000220,2025-04-03,C0404,P0073,S004,4,57746.18,0.25,230984.72,57746.18,173238.54,141379.12,31859.42,Cash,Store
O000221,2025-04-18,C0014,P0082,S004,4,11137.01,0.2,44548.04,8909.61,35638.43,33963.8,1674.63,Cash,Online
O000222,2025-07-07,C0907,P0044,S012,1,19047.72,0.05,19047.72,952.39,18095.33,15467.99,2627.34,Net Banking,Online
O000223,2023-04-17,C0467,P0045,S016,6,33198.11,0.2,199188.66,39837.73,159350.93,140607.9,18743.03,Debit Card,Online
O000224,2023-06-17,C0622,P0073,S022,1,57746.18,0.1,57746.18,5774.62,51971.56,35344.78,16626.78,Net Banking,Online
O000225,2025-09-13,C0815,P0090,S013,2,13870.6,0.05,27741.2,1387.06,26354.14,17347.06,9007.08,Net Banking,Online
O000226,2025-10-14,C0262,P0013,S003,3,1589.34,0.25,4768.02,1192.01,3576.01,3387.42,188.59,Cash,Online
O000227,2025-03-06,C0312,P0113,S018,6,23633.23,0.1,141799.38,14179.94,127619.44,113981.88,13637.56,Credit Card,Online
O000228,2023-04-27,C0629,P0115,S003,4,6929.5,0.1,27718.0,2771.8,24946.2,17388.8,7557.4,Net Banking,Online
O000229,2023-03-17,C0925,P0074,S007,2,9219.01,0.1,18438.02,1843.8,16594.22,13046.72,3547.5,Net Banking,Store
O000230,2023-03-02,C0188,P0082,S008,4,11137.01,0.2,44548.04,8909.61,35638.43,33963.8,1674.63,UPI,Online
O000231,2025-01-28,C0422,P0079,S020,6,43495.23,0.2,260971.38,52194.28,208777.1,220459.02,-11681.92,UPI,Store
O000232,2025-07-16,C0266,P0102,S023,5,43277.59,0.1,216387.95,21638.8,194749.15,132501.25,62247.9,Credit Card,Online
O000233,2024-11-23,C0189,P0082,S004,3,11137.01,0.15,33411.03,5011.65,28399.38,25472.85,2926.53,Credit Card,Store
O000234,2023-10-15,C0199,P0093,S022,2,22690.33,0.15,45380.66,6807.1,38573.56,30709.72,7863.84,Credit Card,Online
O000235,2025-04-10,C0460,P0074,S010,5,9219.01,0.05,46095.05,2304.75,43790.3,32616.8,11173.5,Cash,Store
O000236,2023-03-06,C0111,P0041,S019,5,40907.03,0.15,204535.15,30680.27,173854.88,168289.6,5565.28,Credit Card,Store
O000237,2025-06-26,C0627,P0062,S025,1,52236.35,0.15,52236.35,7835.45,44400.9,35995.15,8405.75,Credit Card,Store
O000238,2025-09-04,C0185,P0018,S020,5,68610.63,0.05,343053.15,17152.66,325900.49,209114.7,116785.79,Cash,Store
O000239,2025-02-26,C0506,P0097,S007,2,15892.42,0.1,31784.84,3178.48,28606.36,26929.1,1677.26,Net Banking,Online
O000240,2025-08-21,C0234,P0035,S016,4,15887.32,0.15,63549.28,9532.39,54016.89,47867.48,6149.41,Debit Card,Online
O000241,2024-10-04,C0441,P0011,S014,2,27719.22,0.05,55438.44,2771.92,52666.52,35648.26,17018.26,Debit Card,Online
O000242,2024-05-28,C0148,P0087,S005,3,4931.85,0.1,14795.55,1479.56,13315.99,12258.03,1057.96,Cash,Store
O000243,2023-12-20,C0189,P0086,S024,7,35098.82,0.2,245691.74,49138.35,196553.39,152491.92,44061.47,Credit Card,Online
O000244,2025-10-07,C0329,P0088,S011,2,55752.39,0.05,111504.78,5575.24,105929.54,85290.12,20639.42,UPI,Store
O000245,2025-02-03,C0700,P0023,S022,1,35515.92,0.15,35515.92,5327.39,30188.53,21668.96,8519.57,Cash,Online
O000246,2023-07-28,C0424,P0093,S013,4,22690.33,0.1,90761.32,9076.13,81685.19,61419.44,20265.75,UPI,Online
O000247,2025-11-14,C0351,P0096,S014,4,23648.17,0.15,94592.68,14188.9,80403.78,66680.96,13722.82,Net Banking,Online
O000248,2023-03-06,C0576,P0070,S021,4,9226.48,0.05,36905.92,1845.3,35060.62,27833.24,7227.38,Debit Card,Store
O000249,2024-10-05,C0971,P0074,S013,3,9219.01,0.15,27657.03,4148.55,23508.48,19570.08,3938.4,Cash,Online
O000250,2023-07-28,C0810,P0015,S008,1,57162.78,0.2,57162.78,11432.56,45730.22,35259.5,10470.72,Cash,Store
O000251,2024-12-29,C0401,P0050,S004,4,11790.54,0.05,47162.16,2358.11,44804.05,35213.76,9590.29,Net Banking,Store
O000252,2024-03-28,C0510,P0099,S009,3,11507.58,0.15,34522.74,5178.41,29344.33,26950.92,2393.41,Debit Card,Store
O000253,2024-04-24,C0222,P0051,S017,5,22992.05,0.15,114960.25,17244.04,97716.21,87123.85,10592.36,Cash,Store
O000254,2025-01-06,C0730,P0103,S001,7,37812.72,0.05,264689.04,13234.45,251454.59,164925.67,86528.92,Cash,Online
O000255,2025-04-08,C0860,P0027,S004,3,58661.83,0.15,175985.49,26397.82,149587.67,125595.69,23991.98,Debit Card,Online
O000256,2024-02-21,C0861,P0039,S010,6,18147.99,0.05,108887.94,5444.4,103443.54,93107.22,10336.32,Net Banking,Store
O000257,2025-12-29,C0209,P0042,S006,2,61284.65,0.1,122569.3,12256.93,110312.37,84340.58,25971.79,Net Banking,Store
O000258,2024-06-30,C0749,P0070,S015,2,9226.48,0.2,18452.96,3690.59,14762.37,13916.62,845.75,UPI,Store
O000259,2023-06-25,C0169,P0019,S017,4,2812.49,0.1,11249.96,1125.0,10124.96,8196.88,1928.08,Cash,Online
O000260,2023-01-08,C0010,P0009,S017,6,35362.09,0.1,212172.54,21217.25,190955.29,176174.22,14781.07,Cash,Store
O000261,2023-08-10,C0719,P0041,S006,5,40907.03,0.0,204535.15,0.0,204535.15,168289.6,36245.55,Debit Card,Store
O000262,2025-01-27,C0426,P0023,S007,4,35515.92,0.05,142063.68,7103.18,134960.5,86675.84,48284.66,Net Banking,Online
O000263,2024-08-14,C0299,P0056,S017,7,54159.05,0.1,379113.35,37911.34,341202.01,241145.38,100056.63,Credit Card,Store
O000264,2024-01-06,C0505,P0004,S018,4,10453.61,0.15,41814.44,6272.17,35542.27,27992.6,7549.67,Debit Card,Store
O000265,2024-06-11,C0418,P0027,S022,5,58661.83,0.05,293309.15,14665.46,278643.69,209326.15,69317.54,UPI,Online
O000266,2025-07-07,C0243,P0032,S012,7,15930.32,0.1,111512.24,11151.22,100361.02,95674.74,4686.28,Debit Card,Online
O000267,2024-09-18,C0452,P0001,S013,5,52107.98,0.15,260539.9,39080.98,221458.92,189732.65,31726.27,UPI,Online
O000268,2023-03-05,C0036,P0058,S025,2,47365.69,0.15,94731.38,14209.71,80521.67,72633.96,7887.71,UPI,Store
O000269,2023-02-23,C0784,P0098,S010,1,15533.41,0.0,15533.41,0.0,15533.41,11566.54,3966.87,Credit Card,Online
O000270,2024-06-12,C0937,P0117,S006,1,65800.05,0.05,65800.05,3290.0,62510.05,43747.35,18762.7,Net Banking,Online
O000271,2024-03-19,C0575,P0097,S002,6,15892.42,0.1,95354.52,9535.45,85819.07,80787.3,5031.77,UPI,Online
O000272,2025-07-21,C0622,P0098,S013,6,15533.41,0.2,93200.46,18640.09,74560.37,69399.24,5161.13,UPI,Online
O000273,2024-09-30,C0742,P0109,S008,6,41295.94,0.15,247775.64,37166.35,210609.29,170149.92,40459.37,Debit Card,Store
O000274,2025-04-09,C0486,P0045,S012,1,33198.11,0.05,33198.11,1659.91,31538.2,23434.65,8103.55,UPI,Online
O000275,2024-10-03,C0988,P0020,S019,2,8872.99,0.2,17745.98,3549.2,14196.78,13462.86,733.92,Debit Card,Store
O000276,2024-01-14,C0289,P0110,S005,2,60107.62,0.15,120215.24,18032.29,102182.95,75868.22,26314.73,Net Banking,Store
O000277,2024-12-21,C0711,P0016,S020,2,41548.13,0.1,83096.26,8309.63,74786.63,54243.14,20543.49,Cash,Online
O000278,2024-11-12,C0282,P0079,S001,1,43495.23,0.1,43495.23,4349.52,39145.71,36743.17,2402.54,Credit Card,Store
O000279,2025-02-28,C0279,P0027,S016,2,58661.83,0.15,117323.66,17598.55,99725.11,83730.46,15994.65,Cash,Online
O000280,2023-07-27,C0434,P0080,S007,7,17401.68,0.25,121811.76,30452.94,91358.82,82224.03,9134.79,Debit Card,Online
O000281,2024-12-04,C0767,P0009,S023,7,35362.09,0.1,247534.63,24753.46,222781.17,205536.59,17244.58,Credit Card,Store
O000282,2023-11-09,C0409,P0061,S008,5,34524.73,0.0,172623.65,0.0,172623.65,147909.5,24714.15,Credit Card,Store
O000283,2025-05-16,C0850,P0078,S023,2,4041.58,0.1,8083.16,808.32,7274.84,5578.72,1696.12,Credit Card,Online
O000284,2025-05-25,C0384,P0102,S004,2,43277.59,0.0,86555.18,0.0,86555.18,53000.5,33554.68,Credit Card,Store
O000285,2024-11-15,C0431,P0081,S015,3,8857.67,0.05,26573.01,1328.65,25244.36,16418.04,8826.32,Cash,Store
O000286,2025-11-03,C0521,P0066,S006,2,30547.55,0.1,61095.1,6109.51,54985.59,38431.7,16553.89,UPI,Store
O000287,2024-08-12,C0660,P0032,S018,2,15930.32,0.2,31860.64,6372.13,25488.51,27335.64,-1847.13,UPI,Store
O000288,2023-01-28,C0437,P0101,S016,4,37009.27,0.05,148037.08,7401.85,140635.23,96382.68,44252.55,UPI,Online
O000289,2024-10-26,C0491,P0086,S013,4,35098.82,0.1,140395.28,14039.53,126355.75,87138.24,39217.51,Credit Card,Online
O000290,2025-05-02,C0062,P0044,S014,1,19047.72,0.05,19047.72,952.39,18095.33,15467.99,2627.34,Debit Card,Store
O000291,2023-04-21,C0128,P0034,S024,7,12319.1,0.0,86233.7,0.0,86233.7,57975.89,28257.81,Net Banking,Store
O000292,2023-04-25,C0141,P0024,S011,2,7080.82,0.15,14161.64,2124.25,12037.39,12043.64,-6.25,Net Banking,Online
O000293,2023-10-27,C0729,P0093,S006,4,22690.33,0.0,90761.32,0.0,90761.32,61419.44,29341.88,UPI,Online
O000294,2025-07-14,C0369,P0108,S021,2,51654.1,0.05,103308.2,5165.41,98142.79,65191.8,32950.99,Credit Card,Online
O000295,2024-08-01,C0444,P0037,S024,1,25779.41,0.05,25779.41,1288.97,24490.44,16354.26,8136.18,UPI,Online
O000296,2025-12-06,C0538,P0024,S001,5,7080.82,0.15,35404.1,5310.62,30093.48,30109.1,-15.62,Net Banking,Store
O000297,2025-08-14,C0347,P0053,S011,3,14083.25,0.05,42249.75,2112.49,40137.26,27644.49,12492.77,UPI,Store
O000298,2024-08-31,C0126,P0097,S025,6,15892.42,0.0,95354.52,0.0,95354.52,80787.3,14567.22,Net Banking,Online
O000299,2025-01-14,C0468,P0106,S020,5,6169.68,0.05,30848.4,1542.42,29305.98,21557.15,7748.83,Debit Card,Online
O000300,2023-12-29,C0345,P0117,S022,4,65800.05,0.05,263200.2,13160.01,250040.19,174989.4,75050.79,UPI,Store
O000301,2023-04-10,C0583,P0092,S021,7,2788.32,0.15,19518.24,2927.74,16590.5,13216.0,3374.5,Net Banking,Online
O000302,2024-03-13,C0630,P0072,S025,7,19069.26,0.15,133484.82,20022.72,113462.1,81647.79,31814.31,Credit Card,Online
O000303,2024-10-11,C0757,P0018,S005,2,68610.63,0.2,137221.26,27444.25,109777.01,83645.88,26131.13,Credit Card,Online
O000304,2023-07-19,C0514,P0101,S003,4,37009.27,0.05,148037.08,7401.85,140635.23,96382.68,44252.55,Net Banking,Online
O000305,2023-09-01,C0909,P0046,S023,4,31990.41,0.05,127961.64,6398.08,121563.56,110591.84,10971.72,Cash,Online
O000306,2023-01-17,C0999,P0029,S014,1,53178.63,0.1,53178.63,5317.86,47860.77,38699.96,9160.81,Net Banking,Online
O000307,2025-03-15,C0685,P0035,S002,5,15887.32,0.1,79436.6,7943.66,71492.94,59834.35,11658.59,Cash,Store
O000308,2025-09-12,C0932,P0059,S017,3,50073.47,0.0,150220.41,0.0,150220.41,125479.53,24740.88,Net Banking,Online
O000309,2025-06-25,C0995,P0053,S019,1,14083.25,0.1,14083.25,1408.32,12674.93,9214.83,3460.1,UPI,Store
O000310,2024-02-21,C0836,P0117,S023,6,65800.05,0.05,394800.3,19740.02,375060.28,262484.1,112576.18,Cash,Online
O000311,2024-10-12,C0158,P0029,S025,7,53178.63,0.0,372250.41,0.0,372250.41,270899.72,101350.69,Credit Card,Store
O000312,2025-11-19,C0673,P0051,S020,3,22992.05,0.1,68976.15,6897.62,62078.53,52274.31,9804.22,UPI,Online
O000313,2024-10-10,C0155,P0005,S025,7,2941.81,0.15,20592.67,3088.9,17503.77,15922.62,1581.15,Debit Card,Online
O000314,2023-11-21,C0295,P0025,S006,6,54590.07,0.05,327540.42,16377.02,311163.4,255311.58,55851.82,Debit Card,Online
O000315,2024-01-07,C0791,P0113,S003,3,23633.23,0.1,70899.69,7089.97,63809.72,56990.94,6818.78,UPI,Store
O000316,2025-03-07,C0541,P0118,S021,4,18125.18,0.15,72500.72,10875.11,61625.61,55788.56,5837.05,UPI,Online
O000317,2024-05-04,C0634,P0114,S020,5,39712.17,0.0,198560.85,0.0,198560.85,158572.15,39988.7,Cash,Store
O000318,2025-07-06,C0397,P0012,S020,7,34635.8,0.1,242450.6,24245.06,218205.54,167582.03,50623.51,Credit Card,Online
O000319,2025-08-05,C0863,P0042,S005,2,61284.65,0.0,122569.3,0.0,122569.3,84340.58,38228.72,Debit Card,Online
O000320,2023-02-09,C0348,P0117,S008,4,65800.05,0.1,263200.2,26320.02,236880.18,174989.4,61890.78,Credit Card,Store
O000321,2025-03-03,C0679,P0062,S015,3,52236.35,0.05,156709.05,7835.45,148873.6,107985.45,40888.15,Net Banking,Online
O000322,2024-02-10,C0774,P0052,S019,3,4853.23,0.0,14559.69,0.0,14559.69,12523.35,2036.34,Debit Card,Store
O000323,2024-07-23,C0013,P0075,S010,5,12119.83,0.1,60599.15,6059.92,54539.23,38867.7,15671.53,Cash,Store
O000324,2023-10-18,C0847,P0084,S002,3,8606.47,0.0,25819.41,0.0,25819.41,21479.01,4340.4,Debit Card,Store
O000325,2024-02-08,C0673,P0027,S017,2,58661.83,0.1,117323.66,11732.37,105591.29,83730.46,21860.83,Debit Card,Online
O000326,2023-12-29,C0197,P0091,S002,6,17296.62,0.15,103779.72,15566.96,88212.76,69065.1,19147.66,Cash,Online
O000327,2023-02-25,C0212,P0099,S013,7,11507.58,0.1,80553.06,8055.31,72497.75,62885.48,9612.27,Net Banking,Online
O000328,2025-05-07,C0070,P0057,S021,4,55115.43,0.1,220461.72,22046.17,198415.55,161253.52,37162.03,Credit Card,Online
O000329,2023-06-06,C0447,P0030,S014,7,51804.68,0.2,362632.76,72526.55,290106.21,269626.49,20479.72,Credit Card,Online
O000330,2024-02-16,C0057,P0099,S006,1,11507.58,0.05,11507.58,575.38,10932.2,8983.64,1948.56,Net Banking,Online
O000331,2023-07-31,C0692,P0039,S005,1,18147.99,0.0,18147.99,0.0,18147.99,15517.87,2630.12,UPI,Store
O000332,2023-06-26,C0074,P0075,S008,5,12119.83,0.0,60599.15,0.0,60599.15,38867.7,21731.45,Cash,Online
O000333,2024-02-14,C0657,P0016,S009,6,41548.13,0.1,249288.78,24928.88,224359.9,162729.42,61630.48,Debit Card,Online
O000334,2025-10-03,C0733,P0117,S021,2,65800.05,0.15,131600.1,19740.02,111860.08,87494.7,24365.38,Credit Card,Online
O000335,2025-10-31,C0383,P0019,S021,1,2812.49,0.15,2812.49,421.87,2390.62,2049.22,341.4,Cash,Store
O000336,2024-02-23,C0350,P0104,S020,3,3798.26,0.25,11394.78,2848.7,8546.08,8350.59,195.49,UPI,Store
O000337,2024-07-07,C0714,P0072,S003,4,19069.26,0.0,76277.04,0.0,76277.04,46655.88,29621.16,Cash,Online
O000338,2025-12-16,C0903,P0049,S011,6,14503.88,0.15,87023.28,13053.49,73969.79,74608.14,-638.35,UPI,Online
O000339,2023-09-15,C0945,P0117,S016,7,65800.05,0.05,460600.35,23030.02,437570.33,306231.45,131338.88,Credit Card,Online
O000340,2025-11-01,C0622,P0035,S018,7,15887.32,0.05,111211.24,5560.56,105650.68,83768.09,21882.59,Credit Card,Store
O000341,2023-04-26,C0231,P0009,S008,6,35362.09,0.15,212172.54,31825.88,180346.66,176174.22,4172.44,Credit Card,Online
O000342,2023-09-05,C0352,P0091,S010,6,17296.62,0.1,103779.72,10377.97,93401.75,69065.1,24336.65,Debit Card,Online
O000343,2024-01-06,C0120,P0017,S018,7,19951.2,0.0,139658.4,0.0,139658.4,90465.34,49193.06,UPI,Store
O000344,2023-02-10,C0029,P0010,S004,3,15555.2,0.15,46665.6,6999.84,39665.76,33858.0,5807.76,Credit Card,Online
O000345,2025-06-13,C0136,P0053,S019,5,14083.25,0.05,70416.25,3520.81,66895.44,46074.15,20821.29,UPI,Store
O000346,2025-07-26,C0772,P0095,S007,5,48060.1,0.05,240300.5,12015.03,228285.47,197252.95,31032.52,Credit Card,Online
O000347,2024-02-25,C0458,P0069,S003,4,24149.0,0.0,96596.0,0.0,96596.0,75543.16,21052.84,Cash,Online
O000348,2025-07-05,C0567,P0118,S015,3,18125.18,0.15,54375.54,8156.33,46219.21,41841.42,4377.79,UPI,Online
O000349,2025-04-26,C0299,P0042,S021,5,61284.65,0.0,306423.25,0.0,306423.25,210851.45,95571.8,UPI,Online
O000350,2025-05-28,C0061,P0023,S010,4,35515.92,0.0,142063.68,0.0,142063.68,86675.84,55387.84,Net Banking,Store
O000351,2025-05-29,C0468,P0013,S001,6,1589.34,0.0,9536.04,0.0,9536.04,6774.84,2761.2,UPI,Online
O000352,2024-09-20,C0434,P0007,S016,5,30383.16,0.1,151915.8,15191.58,136724.22,117780.8,18943.42,UPI,Online
O000353,2023-05-02,C0085,P0106,S025,7,6169.68,0.2,43187.76,8637.55,34550.21,30180.01,4370.2,UPI,Store
O000354,2025-10-09,C0664,P0038,S016,7,15584.94,0.05,109094.58,5454.73,103639.85,68182.17,35457.68,UPI,Store
O000355,2024-10-29,C0247,P0074,S024,3,9219.01,0.1,27657.03,2765.7,24891.33,19570.08,5321.25,UPI,Store
O000356,2025-09-14,C0506,P0075,S005,4,12119.83,0.0,48479.32,0.0,48479.32,31094.16,17385.16,Credit Card,Store
O000357,2025-11-17,C0348,P0108,S003,2,51654.1,0.0,103308.2,0.0,103308.2,65191.8,38116.4,Cash,Online
O000358,2023-07-25,C0096,P0057,S012,2,55115.43,0.1,110230.86,11023.09,99207.77,80626.76,18581.01,Debit Card,Online
O000359,2024-03-16,C0934,P0075,S024,6,12119.83,0.0,72718.98,0.0,72718.98,46641.24,26077.74,Cash,Store
O000360,2023-07-30,C0628,P0026,S023,5,5744.15,0.1,28720.75,2872.08,25848.67,21089.85,4758.82,Credit Card,Online
O000361,2023-02-25,C0298,P0052,S001,2,4853.23,0.15,9706.46,1455.97,8250.49,8348.9,-98.41,Credit Card,Online
O000362,2025-11-25,C0228,P0021,S008,4,51473.58,0.1,205894.32,20589.43,185304.89,177783.96,7520.93,Credit Card,Online
O000363,2025-10-08,C0049,P0058,S013,3,47365.69,0.05,142097.07,7104.85,134992.22,108950.94,26041.28,Cash,Store
O000364,2025-10-18,C0777,P0037,S024,1,25779.41,0.1,25779.41,2577.94,23201.47,16354.26,6847.21,Credit Card,Store
O000365,2025-08-26,C0312,P0071,S019,7,34630.81,0.1,242415.67,24241.57,218174.1,178679.83,39494.27,Net Banking,Store
O000366,2024-12-12,C0220,P0117,S024,4,65800.05,0.05,263200.2,13160.01,250040.19,174989.4,75050.79,UPI,Store
O000367,2024-07-26,C0937,P0010,S005,6,15555.2,0.05,93331.2,4666.56,88664.64,67716.0,20948.64,Cash,Online
O000368,2025-12-22,C0999,P0117,S023,5,65800.05,0.0,329000.25,0.0,329000.25,218736.75,110263.5,UPI,Store
O000369,2024-08-28,C0428,P0033,S015,1,22156.53,0.15,22156.53,3323.48,18833.05,17723.92,1109.13,UPI,Store
O000370,2024-12-05,C0600,P0021,S019,2,51473.58,0.15,102947.16,15442.07,87505.09,88891.98,-1386.89,Cash,Online
O000371,2023-08-21,C0819,P0105,S019,6,51715.72,0.2,310294.32,62058.86,248235.46,188817.48,59417.98,Cash,Store
O000372,2025-03-29,C0606,P0015,S015,7,57162.78,0.05,400139.46,20006.97,380132.49,246816.5,133315.99,Debit Card,Store
O000373,2025-06-17,C0268,P0120,S002,3,557.2,0.1,1671.6,167.16,1504.44,1103.55,400.89,Net Banking,Online
O000374,2025-01-13,C0762,P0073,S004,6,57746.18,0.1,346477.08,34647.71,311829.37,212068.68,99760.69,UPI,Store
O000375,2024-06-30,C0136,P0066,S011,6,30547.55,0.05,183285.3,9164.26,174121.04,115295.1,58825.94,Net Banking,Store
O000376,2023-08-05,C0548,P0010,S011,6,15555.2,0.1,93331.2,9333.12,83998.08,67716.0,16282.08,Debit Card,Online
O000377,2023-02-07,C0497,P0078,S020,2,4041.58,0.2,8083.16,1616.63,6466.53,5578.72,887.81,Cash,Store
O000378,2024-11-18,C0595,P0072,S010,5,19069.26,0.1,95346.3,9534.63,85811.67,58319.85,27491.82,Debit Card,Store
O000379,2025-01-18,C0702,P0093,S009,3,22690.33,0.1,68070.99,6807.1,61263.89,46064.58,15199.31,Debit Card,Online
O000380,2025-04-26,C0060,P0108,S006,3,51654.1,0.1,154962.3,15496.23,139466.07,97787.7,41678.37,UPI,Online
O000381,2025-11-07,C0846,P0112,S008,4,57105.32,0.15,228421.28,34263.19,194158.09,154946.04,39212.05,Debit Card,Store
O000382,2024-06-29,C0304,P0090,S020,3,13870.6,0.05,41611.8,2080.59,39531.21,26020.59,13510.62,Debit Card,Store
O000383,2025-06-27,C0242,P0002,S001,3,35438.99,0.05,106316.97,5315.85,101001.12,88014.42,12986.7,Cash,Online
O000384,2025-02-24,C0533,P0092,S016,2,2788.32,0.0,5576.64,0.0,5576.64,3776.0,1800.64,Cash,Online
O000385,2023-10-31,C0987,P0084,S014,4,8606.47,0.15,34425.88,5163.88,29262.0,28638.68,623.32,Credit Card,Online
O000386,2025-07-15,C0835,P0109,S018,7,41295.94,0.1,289071.58,28907.16,260164.42,198508.24,61656.18,Debit Card,Online
O000387,2023-02-28,C0490,P0067,S007,6,19601.26,0.05,117607.56,5880.38,111727.18,73648.74,38078.44,UPI,Online
O000388,2024-10-18,C0588,P0053,S020,3,14083.25,0.05,42249.75,2112.49,40137.26,27644.49,12492.77,Net Banking,Store
O000389,2025-10-27,C0503,P0020,S006,3,8872.99,0.1,26618.97,2661.9,23957.07,20194.29,3762.78,Debit Card,Online
O000390,2024-12-23,C0684,P0066,S007,6,30547.55,0.1,183285.3,18328.53,164956.77,115295.1,49661.67,Debit Card,Store
O000391,2025-10-24,C0859,P0111,S013,5,2547.56,0.2,12737.8,2547.56,10190.24,8919.45,1270.79,Debit Card,Online
O000392,2023-03-03,C0141,P0017,S010,2,19951.2,0.2,39902.4,7980.48,31921.92,25847.24,6074.68,Cash,Online
O000393,2024-08-06,C0408,P0082,S018,4,11137.01,0.0,44548.04,0.0,44548.04,33963.8,10584.24,Credit Card,Online
O000394,2025-05-05,C0568,P0062,S010,7,52236.35,0.05,365654.45,18282.72,347371.73,251966.05,95405.68,UPI,Online
O000395,2024-12-04,C0758,P0046,S016,7,31990.41,0.2,223932.87,44786.57,179146.3,193535.72,-14389.42,Credit Card,Store
O000396,2025-08-23,C0096,P0042,S005,2,61284.65,0.1,122569.3,12256.93,110312.37,84340.58,25971.79,Debit Card,Store
O000397,2024-05-22,C0568,P0004,S021,6,10453.61,0.05,62721.66,3136.08,59585.58,41988.9,17596.68,Net Banking,Online
O000398,2025-01-18,C0775,P0040,S014,4,7245.57,0.1,28982.28,2898.23,26084.05,22834.48,3249.57,Credit Card,Store
O000399,2024-04-05,C0136,P0065,S006,2,25975.98,0.0,51951.96,0.0,51951.96,40504.98,11446.98,UPI,Store
O000400,2025-08-13,C0172,P0071,S008,1,34630.81,0.2,34630.81,6926.16,27704.65,25525.69,2178.96,Cash,Online
O000401,2023-05-11,C0033,P0102,S003,5,43277.59,0.1,216387.95,21638.8,194749.15,132501.25,62247.9,Debit Card,Online
O000402,2023-10-06,C0851,P0110,S015,5,60107.62,0.05,300538.1,15026.9,285511.2,189670.55,95840.65,Cash,Online
O000403,2023-04-17,C0935,P0103,S020,6,37812.72,0.15,226876.32,34031.45,192844.87,141364.86,51480.01,Debit Card,Online
O000404,2025-02-08,C0470,P0038,S003,2,15584.94,0.1,31169.88,3116.99,28052.89,19480.62,8572.27,Credit Card,Store
O000405,2023-09-13,C0867,P0117,S018,7,65800.05,0.25,460600.35,115150.09,345450.26,306231.45,39218.81,Cash,Store
O000406,2023-12-14,C0595,P0050,S022,7,11790.54,0.1,82533.78,8253.38,74280.4,61624.08,12656.32,Cash,Online
O000407,2025-07-05,C0984,P0024,S017,7,7080.82,0.05,49565.74,2478.29,47087.45,42152.74,4934.71,Debit Card,Online
O000408,2024-01-30,C0109,P0002,S001,4,35438.99,0.15,141755.96,21263.39,120492.57,117352.56,3140.01,Credit Card,Store
